manufacturer,substation_id,window_start,window_end,label,fault_event_id,fault_label,configuration_type,lead_time_bucket,estimated_lead_time_hours,split_event_regime_based,priority_regression_target,target,priority_v2_threshold48_score,risk_gated_urgency_x8_score,priority_lgbm_guarded_score,priority_lgbm_leak_diagnostic_score,model_version
manufacturer 2,4,2017-03-09 12:00:00,2017-03-09 18:00:00,pre_fault,35.0,unknown,SH,1-3d,63.18333333333333,train,80.0,1,67.4743,67.8062877161331,73.14661502238216,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2019-04-15 12:00:00,2019-04-15 18:00:00,pre_fault,64.0,Differential pressure regulator defective,SH + DHW,6-24h,15.683333333333334,train,70.0,1,66.4324,74.25631017724791,61.29236675146613,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2017-12-18 12:00:00,2017-12-18 18:00:00,pre_fault,32.0,unknown,SH,0-6h,1.6666666666666667,train,70.0,1,66.347,73.96824909768986,59.792422130740135,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2019-04-15 06:00:00,2019-04-15 12:00:00,pre_fault,64.0,Differential pressure regulator defective,SH + DHW,6-24h,21.683333333333334,train,70.0,1,66.2568,73.94781589062205,61.95416317821762,69.99971980895718,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-09 12:00:00,2019-10-09 18:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,113.53333333333332,train,60.0,1,65.1177,65.12351092919087,63.5957474037918,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-09 18:00:00,2019-10-10 00:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,107.53333333333332,train,60.0,1,65.074,65.08017360754239,62.86378807385551,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-08 12:00:00,2019-10-08 18:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,137.53333333333333,train,60.0,1,64.9438,64.94915861219413,59.27510014903909,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-10 12:00:00,2019-10-10 18:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,89.53333333333333,train,60.0,1,64.934,64.94171040290195,61.098901664048086,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-08 18:00:00,2019-10-09 00:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,131.53333333333333,train,60.0,1,64.9238,64.94423122226638,59.236822078008224,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-08 06:00:00,2019-10-08 12:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,143.53333333333333,train,60.0,1,64.9188,64.93024372513922,59.236822078008224,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-10 18:00:00,2019-10-11 00:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,83.53333333333333,train,60.0,1,64.9159,64.92058141686208,62.42486218613346,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-10 06:00:00,2019-10-10 12:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,95.53333333333332,train,60.0,1,64.9152,64.92179575480405,60.659591841309656,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-10 00:00:00,2019-10-10 06:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,101.53333333333332,train,60.0,1,64.9121,64.91933476839314,60.659591841309656,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-09 06:00:00,2019-10-09 12:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,119.53333333333332,train,60.0,1,64.9115,64.9197885696448,61.456500549312146,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-09 00:00:00,2019-10-09 06:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,125.53333333333332,train,60.0,1,64.8905,64.90147909797929,58.604377426763726,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-08 00:00:00,2019-10-08 06:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,149.53333333333333,train,60.0,1,64.8902,64.90058890830814,60.35762345220097,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-07 18:00:00,2019-10-08 00:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,155.53333333333333,train,60.0,1,64.8339,64.84783496030008,61.86186097102722,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-07 12:00:00,2019-10-07 18:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,161.53333333333333,train,60.0,1,64.828,64.83530224799011,61.86186097102722,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2019-10-11 00:00:00,2019-10-11 06:00:00,pre_fault,25.0,Failure of the heating circuit pump,SH,3-7d,77.53333333333333,train,60.0,1,64.8084,64.8317623989758,61.21399968727815,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-20 00:00:00,2017-11-20 06:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,151.25,train,60.0,1,64.4686,64.47369042385783,62.28103394222715,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-20 06:00:00,2017-11-20 12:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,145.25,train,60.0,1,64.4599,64.46567949202422,61.62386163006661,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-23 00:00:00,2017-11-23 06:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,79.25,train,60.0,1,64.4504,64.45478322461526,62.2225359244792,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-19 12:00:00,2017-11-19 18:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,163.25,train,60.0,1,64.4333,64.44035704395935,61.62386163006661,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-23 06:00:00,2017-11-23 12:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,73.25,train,60.0,1,64.4329,64.4488056256824,73.56767780755989,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-21 06:00:00,2017-11-21 12:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,121.25,train,60.0,1,64.4284,64.43216513059511,59.60726136678464,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-21 00:00:00,2017-11-21 06:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,127.25,train,60.0,1,64.4173,64.4225440935691,59.32529938075977,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-22 06:00:00,2017-11-22 12:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,97.25,train,60.0,1,64.4159,64.42062663321555,61.92651575117973,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-22 12:00:00,2017-11-22 18:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,91.25,train,60.0,1,64.4158,64.42307470557648,61.92651575117973,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-21 18:00:00,2017-11-22 00:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,109.25,train,60.0,1,64.4111,64.4189620222143,61.92651575117973,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-19 18:00:00,2017-11-20 00:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,157.25,train,60.0,1,64.3992,64.41292502347402,59.464787532509725,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-20 18:00:00,2017-11-21 00:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,133.25,train,60.0,1,64.3937,64.40401324512149,59.92025600925466,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-22 00:00:00,2017-11-22 06:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,103.25,train,60.0,1,64.3886,64.39451710515473,59.92025600925466,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-21 12:00:00,2017-11-21 18:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,115.25,train,60.0,1,64.3673,64.37563781859382,58.89885603296511,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-20 12:00:00,2017-11-20 18:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,139.25,train,60.0,1,64.2746,64.28247239122068,61.27451137631243,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2017-11-22 18:00:00,2017-11-23 00:00:00,pre_fault,67.0,Motorised control valve (primary side) defective,SH + DHW,3-7d,85.25,train,60.0,1,64.2048,64.21666828087237,62.3182209958107,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-24 00:00:00,2015-03-24 06:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,49.25,train,80.0,1,64.155,64.65959962384959,77.59055947774354,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-23 18:00:00,2015-03-24 00:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,55.25,train,80.0,1,64.1511,64.4039610813037,78.65554112780886,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,28,2020-01-09 06:00:00,2020-01-09 12:00:00,pre_fault,47.0,Failure of the heating circuit pump,SH + DHW,3-7d,94.91666666666669,train,60.0,1,64.1477,64.2113024994919,69.05738351202892,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-25 00:00:00,2015-03-25 06:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,25.25,train,80.0,1,64.1405,64.44065005702528,77.43997977590547,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-24 18:00:00,2015-03-25 00:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,31.25,train,80.0,1,64.1294,64.67110635184721,77.37683230017815,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2015-03-17 12:00:00,2015-03-17 18:00:00,pre_fault,60.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,24.9,train,80.0,1,64.1233,64.59818258848637,75.21017906837135,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-24 06:00:00,2015-03-24 12:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,43.25,train,80.0,1,64.1221,64.63237570159237,74.54298427825593,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-23 06:00:00,2015-03-23 12:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,67.25,train,80.0,1,64.115,64.26675578208825,75.21017906837135,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-23 12:00:00,2015-03-23 18:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,61.25,train,80.0,1,64.1064,64.34422221360173,77.70208409779518,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,28,2020-01-10 00:00:00,2020-01-10 06:00:00,pre_fault,47.0,Failure of the heating circuit pump,SH + DHW,3-7d,76.91666666666667,train,60.0,1,64.1039,64.13073171075959,70.73785009963643,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,28,2020-01-09 18:00:00,2020-01-10 00:00:00,pre_fault,47.0,Failure of the heating circuit pump,SH + DHW,3-7d,82.91666666666667,train,60.0,1,64.1034,64.14020012518401,68.56696039829352,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,28,2020-01-09 12:00:00,2020-01-09 18:00:00,pre_fault,47.0,Failure of the heating circuit pump,SH + DHW,3-7d,88.91666666666667,train,60.0,1,64.0904,64.12074877424905,68.57578535434061,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2015-03-24 12:00:00,2015-03-24 18:00:00,pre_fault,63.0,Control unit: Incorrect parameterisation,SH + DHW,1-3d,37.25,train,80.0,1,63.9015,64.57337804428755,75.7105386754378,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,28,2020-01-09 00:00:00,2020-01-09 06:00:00,pre_fault,47.0,Failure of the heating circuit pump,SH + DHW,3-7d,100.91666666666669,train,60.0,1,63.2511,63.334751400671855,71.96163062851427,59.999746894680094,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-19 18:00:00,2019-11-20 00:00:00,pre_fault,19.0,Incorrect setting of the differential pressure regulator,,1-3d,34.583333333333336,train,80.0,1,62.8758,63.356022148415256,76.48823993765701,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,57,2019-11-20 00:00:00,2019-11-20 06:00:00,pre_fault,19.0,Incorrect setting of the differential pressure regulator,,1-3d,28.58333333333333,train,80.0,1,62.4556,62.91731262421079,73.34074633591769,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2018-06-29 06:00:00,2018-06-29 12:00:00,pre_fault,20.0,"Safety relief valve: Water loss, does not close properly",SH + DHW,1-3d,70.81666666666666,train,80.0,1,58.0594,58.17624022828662,61.833739788930146,79.99721275404225,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-12-17 12:00:00,2019-12-17 18:00:00,normal,,,SH + DHW,,,train,0.0,0,23.6812,23.6812,51.83485606641537,0.0007147973903048106,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-12-18 00:00:00,2019-12-18 06:00:00,normal,,,SH + DHW,,,train,0.0,0,21.8352,21.8352,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,4,2018-12-29 12:00:00,2018-12-29 18:00:00,normal,,,SH,,,train,0.0,0,10.195,10.195,0.0190971034195473,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,11,2020-03-07 18:00:00,2020-03-08 00:00:00,normal,,,SH,,,train,0.0,0,10.1427,10.1427,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-12-18 06:00:00,2019-12-18 12:00:00,normal,,,SH + DHW,,,train,0.0,0,9.574,9.574,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-19 18:00:00,2018-08-20 00:00:00,normal,,,SH,,,train,0.0,0,9.4479,9.4479,0.12279835087683501,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-20 18:00:00,2018-08-21 00:00:00,normal,,,SH,,,train,0.0,0,9.3811,9.3811,0.13313642865310046,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-20 06:00:00,2018-08-20 12:00:00,normal,,,SH,,,train,0.0,0,9.3566,9.3566,0.13313642865310046,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,1,2019-12-01 00:00:00,2019-12-01 06:00:00,normal,,,SH + DHW,,,train,0.0,0,9.3133,9.3133,0.17170499721177412,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-21 06:00:00,2018-08-21 12:00:00,normal,,,SH,,,train,0.0,0,9.3051,9.3051,0.2484735781744123,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-19 12:00:00,2018-08-19 18:00:00,normal,,,SH,,,train,0.0,0,9.2245,9.2245,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-20 12:00:00,2018-08-20 18:00:00,normal,,,SH,,,train,0.0,0,9.1938,9.1938,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-19 06:00:00,2019-10-19 12:00:00,normal,,,SH with sub-circuits,,,train,0.0,0,9.1901,9.1901,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-21 00:00:00,2018-08-21 06:00:00,normal,,,SH,,,train,0.0,0,9.1719,9.1719,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-08 12:00:00,2019-12-08 18:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,9.083,9.083,0.13726599530966913,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-12-05 12:00:00,2018-12-05 18:00:00,normal,,,SH + DHW,,,train,0.0,0,9.0588,9.0588,0.15598862623444112,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-19 06:00:00,2018-08-19 12:00:00,normal,,,SH,,,train,0.0,0,9.0562,9.0562,0.14273633100196503,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,7,2019-04-18 00:00:00,2019-04-18 06:00:00,normal,,,SH + DHW,,,train,0.0,0,9.0237,9.0237,0.10869232140813566,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-14 06:00:00,2020-03-14 12:00:00,normal,,,SH + DHW,,,train,0.0,0,9.0059,9.0059,0.1298976142060625,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,60,2019-03-17 00:00:00,2019-03-17 06:00:00,normal,,,SH + DHW,,,train,0.0,0,8.9626,8.9626,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-12-15 12:00:00,2019-12-15 18:00:00,normal,,,SH + DHW,,,train,0.0,0,8.9609,8.9609,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-18 06:00:00,2019-10-18 12:00:00,normal,,,SH with sub-circuits,,,train,0.0,0,8.8763,8.8763,0.08296771702587341,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,60,2019-03-17 06:00:00,2019-03-17 12:00:00,normal,,,SH + DHW,,,train,0.0,0,8.8283,8.8283,0.0870026423690513,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-12-17 18:00:00,2019-12-18 00:00:00,normal,,,SH + DHW,,,train,0.0,0,8.7578,8.7578,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,8,2020-01-14 06:00:00,2020-01-14 12:00:00,normal,,,SH,,,train,0.0,0,8.744,8.744,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-12-19 00:00:00,2019-12-19 06:00:00,normal,,,SH + DHW,,,train,0.0,0,8.7369,8.7369,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-17 00:00:00,2019-10-17 06:00:00,normal,,,SH with sub-circuits,,,train,0.0,0,8.7111,8.7111,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,8,2020-01-11 00:00:00,2020-01-11 06:00:00,normal,,,SH,,,train,0.0,0,8.6363,8.6363,0.14599251992071627,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,53,2019-12-16 12:00:00,2019-12-16 18:00:00,normal,,,SH with buffer tank,,,train,0.0,0,8.5519,8.5519,0.12537547075655656,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,1,2019-12-01 18:00:00,2019-12-02 00:00:00,normal,,,SH + DHW,,,train,0.0,0,8.5015,8.5015,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
