manufacturer,substation_id,window_start,window_end,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,lead_time_bucket_distance,days_since_last_fault_event,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_bucket_base_score,leadtime_confidence_multiplier,leadtime_component_score,anomaly_component_score,history_adjustment_score,history_adjustment_reason,priority_score,priority_level,priority_reason,engine_version,label,fault_label,fault_event_id,estimated_lead_time_hours,use_for_supervised_training,split_time_based,split_substation_based,split_regime_based,true_bucket,target_score,target_level,is_pre_fault,is_within_3d,rule_based_score,rule_based_level,lgbm_priority_only_score_raw,lgbm_priority_only_score,lgbm_priority_only_level,lgbm_prediction_bundle_score_raw,lgbm_prediction_bundle_score,lgbm_prediction_bundle_level
manufacturer 2,57,2019-11-20 06:00:00,2019-11-20 12:00:00,0.522302654533322,0.9682618010357384,0.9682618010357384,critical,0-24h,0.9828565348924178,0.9828565348924178,0.0166693496435349,0.0004741154640472,0.0,15.697916666666666,14.644618055555556,14.644618055555556,38.0,17.428712418643293,18.0,1.0,18.0,3.133815927199932,-6.0,recent_task_within_30d|recent_any_event_within_30d,70.5625,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Incorrect setting of the differential pressure regulator,19.0,22.58333333333333,True,train,train,validation,0-24h,100.0,urgent,True,True,70.5625,urgent,97.28270207222702,97.28270207222702,urgent,97.28270207222702,97.28270207222702,urgent
manufacturer 2,57,2019-11-02 12:00:00,2019-11-02 18:00:00,0.467010249042661,0.9864877175953964,0.9864877175953964,critical,1-3d,0.9643071387258698,0.0352901076276826,0.9643071387258698,0.0004027536464474,0.0,9999.0,9999.0,9999.0,38.0,17.756778916717135,10.0,1.0,10.0,2.802061494255966,2.0,long_time_since_last_fault_and_high_risk,70.5588,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Air in the piping system,24.0,43.25,True,train,train,train,1-3d,66.0,high,True,True,70.5588,urgent,62.932729397267806,62.932729397267806,high,62.932729397267806,62.932729397267806,high
manufacturer 2,57,2019-11-02 06:00:00,2019-11-02 12:00:00,0.4901926259190394,0.978492802614658,0.978492802614658,critical,1-3d,0.9600334439261752,0.0394252288807126,0.9600334439261752,0.000541327193112,0.0,9999.0,9999.0,9999.0,38.0,17.612870447063845,10.0,1.0,10.0,2.941155755514236,2.0,long_time_since_last_fault_and_high_risk,70.554,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Air in the piping system,24.0,49.25,True,train,train,train,1-3d,66.0,high,True,True,70.554,urgent,61.098042248320034,61.098042248320034,high,61.098042248320034,61.098042248320034,high
manufacturer 2,21,2018-12-01 12:00:00,2018-12-01 18:00:00,0.4973763485115623,0.9759629861636376,0.9759629861636376,critical,1-3d,0.956191214493782,0.0431808650009335,0.956191214493782,0.0006279205052843,0.0,9999.0,9999.0,9999.0,38.0,17.567333750945476,10.0,1.0,10.0,2.984258091069374,2.0,long_time_since_last_fault_and_high_risk,70.5516,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,30.0,44.41666666666666,True,train,train,train,1-3d,66.0,high,True,True,70.5516,urgent,60.694552917227824,60.694552917227824,high,60.694552917227824,60.694552917227824,high
manufacturer 2,19,2018-12-26 06:00:00,2018-12-26 12:00:00,0.4791365664386663,0.9818122213823152,0.9818122213823152,critical,1-3d,0.9164049211548588,0.0823064224603918,0.9164049211548588,0.0012886563847491,0.0,9999.0,854.25,854.25,38.0,17.672619984881674,10.0,1.0,10.0,2.874819398631998,2.0,long_time_since_last_fault_and_high_risk,70.5474,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,29.0,45.016666666666666,True,train,train,train,1-3d,66.0,high,True,True,70.5474,urgent,57.030252300091306,57.030252300091306,high,57.030252300091306,57.030252300091306,high
manufacturer 1,21,2019-01-19 12:00:00,2019-01-19 18:00:00,0.4700708438354075,0.984306937935811,0.984306937935811,critical,1-3d,0.9776287199822324,0.021449305615366,0.9776287199822324,0.0009219744024015,0.0,767.8368055555555,108.95287037037038,108.95287037037038,38.0,17.7175248828446,10.0,1.0,10.0,2.8204250630124448,2.0,long_time_since_last_fault_and_high_risk,70.5379,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,62.0,38.28333333333333,True,train,holdout,train,1-3d,66.0,high,True,True,70.5379,urgent,63.79995320874493,63.79995320874493,high,63.79995320874493,63.79995320874493,high
manufacturer 2,39,2019-10-02 00:00:00,2019-10-02 06:00:00,0.4758405233938695,0.9823391782414146,0.9823391782414146,critical,1-3d,0.8987089763911011,0.099158566830793,0.8987089763911011,0.002132456778106,0.0,9999.0,9999.0,9999.0,38.0,17.68210520834546,10.0,1.0,10.0,2.8550431403632173,2.0,long_time_since_last_fault_and_high_risk,70.5371,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,27.0,30.28333333333333,True,train,train,train,1-3d,66.0,high,True,True,70.5371,urgent,54.283610112188995,54.283610112188995,high,54.283610112188995,54.283610112188995,high
manufacturer 2,39,2019-10-01 06:00:00,2019-10-01 12:00:00,0.4799930130037753,0.9809226916070506,0.9809226916070506,critical,1-3d,0.929151998102736,0.0698617825173416,0.929151998102736,0.0009862193799223,0.0,9999.0,9999.0,9999.0,38.0,17.65660844892691,10.0,1.0,10.0,2.879958078022652,2.0,long_time_since_last_fault_and_high_risk,70.5366,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,27.0,48.28333333333333,True,train,train,train,1-3d,66.0,high,True,True,70.5366,urgent,58.877111801645846,58.877111801645846,high,58.877111801645846,58.877111801645846,high
manufacturer 2,39,2019-09-30 18:00:00,2019-10-01 00:00:00,0.4758941373800045,0.9820973832011068,0.9820973832011068,critical,1-3d,0.9356356907530292,0.0632875320820619,0.9356356907530292,0.0010767771649089,0.0,9999.0,9999.0,9999.0,38.0,17.677752897619925,10.0,1.0,10.0,2.855364824280027,2.0,long_time_since_last_fault_and_high_risk,70.5331,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,27.0,60.28333333333333,True,train,train,train,1-3d,66.0,high,True,True,70.5331,urgent,57.97160710228654,57.97160710228654,high,57.97160710228654,57.97160710228654,high
manufacturer 1,7,2017-11-25 00:00:00,2017-11-25 06:00:00,0.4492138515507311,0.990782013107967,0.990782013107967,critical,1-3d,0.956575661519558,0.0388717213299434,0.956575661519558,0.0045526171504987,0.0,967.1631944444443,663.0,663.0,38.0,17.834076235943407,10.0,1.0,10.0,2.6952831093043867,2.0,long_time_since_last_fault_and_high_risk,70.5294,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Motorised control valve (primary side) defective,67.0,31.25,True,train,train,train,1-3d,66.0,high,True,True,70.5294,urgent,61.68365689065783,61.68365689065783,high,61.68365689065783,61.68365689065783,high
manufacturer 2,21,2018-12-02 00:00:00,2018-12-02 06:00:00,0.4942090973360371,0.9755579740854624,0.9755579740854624,critical,1-3d,0.9414952689815784,0.0573769137316985,0.9414952689815784,0.0011278172867228,0.0,9999.0,9999.0,9999.0,38.0,17.560043533538323,10.0,1.0,10.0,2.9652545840162223,2.0,long_time_since_last_fault_and_high_risk,70.5253,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,30.0,32.416666666666664,True,train,train,train,1-3d,66.0,high,True,True,70.5253,urgent,56.4387104124836,56.4387104124836,high,56.4387104124836,56.4387104124836,high
manufacturer 2,53,2019-11-12 18:00:00,2019-11-13 00:00:00,0.4587571482558174,0.9873520020136508,0.9873520020136508,critical,1-3d,0.9551763194167407,0.0428113886877008,0.9551763194167407,0.0020122918955583,0.0,9999.0,9999.0,9999.0,38.0,17.772336036245715,10.0,1.0,10.0,2.7525428895349044,2.0,long_time_since_last_fault_and_high_risk,70.5249,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,21.0,57.833333333333336,True,train,train,train,1-3d,66.0,high,True,True,70.5249,urgent,60.04654455191742,60.04654455191742,high,60.04654455191742,60.04654455191742,high
manufacturer 2,20,2017-01-09 00:00:00,2017-01-09 06:00:00,0.4886594817272481,0.977223566255635,0.977223566255635,critical,1-3d,0.9867497078469212,0.0119948029675734,0.9867497078469212,0.0012554891855053,0.0,9999.0,9999.0,9999.0,38.0,17.59002419260143,10.0,1.0,10.0,2.9319568903634887,2.0,long_time_since_last_fault_and_high_risk,70.522,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,36.0,51.0,True,train,train,train,1-3d,66.0,high,True,True,70.522,urgent,64.90399259338409,64.90399259338409,high,64.90399259338409,64.90399259338409,high
manufacturer 2,57,2019-11-20 18:00:00,2019-11-21 00:00:00,0.5243183775756666,0.965260235993502,0.965260235993502,critical,0-24h,0.9729392186895606,0.9729392186895606,0.0264088227695713,0.000651958540868,0.0,16.197916666666668,15.144618055555556,15.144618055555556,38.0,17.374684247883035,18.0,1.0,18.0,3.1459102654539994,-6.0,recent_task_within_30d|recent_any_event_within_30d,70.5206,urgent,risk=critical|leadtime=0-24h|history_adjusted,priority_engine_v2_threshold48,pre_fault,Incorrect setting of the differential pressure regulator,19.0,10.583333333333334,True,train,train,validation,0-24h,100.0,urgent,True,True,70.5206,urgent,95.37464525666702,95.37464525666702,urgent,95.37464525666702,95.37464525666702,urgent
manufacturer 2,20,2017-01-08 18:00:00,2017-01-09 00:00:00,0.4999522064374782,0.9732447730534748,0.9732447730534748,critical,1-3d,0.9791858548813898,0.0193929406002278,0.9791858548813898,0.0014212045183822,0.0,9999.0,9999.0,9999.0,38.0,17.518405914962546,10.0,1.0,10.0,2.999713238624869,2.0,long_time_since_last_fault_and_high_risk,70.5181,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,36.0,57.0,True,train,train,train,1-3d,66.0,high,True,True,70.5181,urgent,64.13159129085383,64.13159129085383,high,64.13159129085383,64.13159129085383,high
manufacturer 2,53,2019-11-13 12:00:00,2019-11-13 18:00:00,0.444229639939427,0.9916254611111376,0.9916254611111376,critical,1-3d,0.9533439170073238,0.0451881369614747,0.9533439170073238,0.0014679460312014,0.0,9999.0,9999.0,9999.0,38.0,17.849258300000475,10.0,1.0,10.0,2.665377839636562,2.0,long_time_since_last_fault_and_high_risk,70.5146,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,21.0,39.833333333333336,True,train,train,train,1-3d,66.0,high,True,True,70.5146,urgent,64.30227749202751,64.30227749202751,high,64.30227749202751,64.30227749202751,high
manufacturer 1,31,2020-01-11 00:00:00,2020-01-11 06:00:00,0.4973186701073932,0.97348880629377,0.97348880629377,critical,1-3d,0.9732508609968848,0.0259755495396797,0.9732508609968848,0.0007735894634354,0.0,9999.0,9999.0,9999.0,38.0,17.52279851328786,10.0,1.0,10.0,2.9839120206443592,2.0,long_time_since_last_fault_and_high_risk,70.5067,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,"Heat exchanger: Leakage, external",45.0,57.8,True,holdout,validation,holdout,1-3d,66.0,high,True,True,70.5067,urgent,64.13159129085383,64.13159129085383,high,64.13159129085383,64.13159129085383,high
manufacturer 2,20,2017-01-08 12:00:00,2017-01-08 18:00:00,0.516795379938586,0.966902466304298,0.966902466304298,critical,1-3d,0.9706115088290472,0.0281663099272926,0.9706115088290472,0.0012221812436599,0.0,9999.0,9999.0,9999.0,38.0,17.404244393477363,10.0,1.0,10.0,3.100772279631516,2.0,long_time_since_last_fault_and_high_risk,70.505,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,36.0,63.0,True,train,train,train,1-3d,66.0,high,True,True,70.505,urgent,59.11008302690811,59.11008302690811,high,59.11008302690811,59.11008302690811,high
manufacturer 2,21,2018-12-01 00:00:00,2018-12-01 06:00:00,0.493665374712753,0.9744203916195796,0.9744203916195796,critical,1-3d,0.9893229520610868,0.0104702613437385,0.9893229520610868,0.0002067865951747,0.0,9999.0,9999.0,9999.0,38.0,17.53956704915243,10.0,1.0,10.0,2.961992248276518,2.0,long_time_since_last_fault_and_high_risk,70.5016,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,30.0,56.41666666666666,True,train,train,train,1-3d,66.0,high,True,True,70.5016,urgent,64.53508062194604,64.53508062194604,high,64.53508062194604,64.53508062194604,high
manufacturer 2,53,2019-11-13 06:00:00,2019-11-13 12:00:00,0.4479588166859652,0.9896331088175722,0.9896331088175722,critical,1-3d,0.9305229673256744,0.0677188096621383,0.9305229673256744,0.0017582230121873,0.0,9999.0,9999.0,9999.0,38.0,17.8133959587163,10.0,1.0,10.0,2.687752900115792,2.0,long_time_since_last_fault_and_high_risk,70.5011,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,21.0,45.833333333333336,True,train,train,train,1-3d,66.0,high,True,True,70.5011,urgent,61.22604213552977,61.22604213552977,high,61.22604213552977,61.22604213552977,high
manufacturer 1,21,2019-01-19 18:00:00,2019-01-20 00:00:00,0.4665861369316518,0.9831721437076664,0.9831721437076664,critical,1-3d,0.9767359547651564,0.0207572770969989,0.9767359547651564,0.0025067681378447,0.0,768.0868055555555,109.20287037037038,109.20287037037038,38.0,17.697098586737994,10.0,1.0,10.0,2.799516821589911,2.0,long_time_since_last_fault_and_high_risk,70.4966,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,62.0,32.28333333333333,True,train,holdout,train,1-3d,66.0,high,True,True,70.4966,urgent,63.50570617647193,63.50570617647193,high,63.50570617647193,63.50570617647193,high
manufacturer 2,19,2018-12-26 18:00:00,2018-12-27 00:00:00,0.4935694631722175,0.9741021055438932,0.9741021055438932,critical,1-3d,0.9404058721905904,0.0566741164240399,0.9404058721905904,0.0029200113853696,0.0,9999.0,854.75,854.75,38.0,17.53383789979008,10.0,1.0,10.0,2.961416779033305,2.0,long_time_since_last_fault_and_high_risk,70.4953,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,29.0,33.016666666666666,True,train,train,train,1-3d,66.0,high,True,True,70.4953,urgent,54.75420840418852,54.75420840418852,high,54.75420840418852,54.75420840418852,high
manufacturer 2,19,2018-12-27 00:00:00,2018-12-27 06:00:00,0.4801373708605322,0.9785010931244,0.9785010931244,critical,1-3d,0.9272783777972196,0.0711920624452396,0.9272783777972196,0.0015295597575407,0.0,9999.0,855.0,855.0,38.0,17.6130196762392,10.0,1.0,10.0,2.880824225163193,2.0,long_time_since_last_fault_and_high_risk,70.4938,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,29.0,27.016666666666666,True,train,train,train,1-3d,66.0,high,True,True,70.4938,urgent,58.51095664170097,58.51095664170097,high,58.51095664170097,58.51095664170097,high
manufacturer 2,39,2019-10-02 06:00:00,2019-10-02 12:00:00,0.4705266803884589,0.981307463673026,0.981307463673026,critical,1-3d,0.9418001342820757,0.0566064209422292,0.9418001342820757,0.0015934447756949,0.0,9999.0,9999.0,9999.0,38.0,17.663534346114467,10.0,1.0,10.0,2.823160082330753,2.0,long_time_since_last_fault_and_high_risk,70.4867,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Leakage,27.0,24.28333333333333,True,train,train,train,1-3d,66.0,high,True,True,70.4867,urgent,55.703582999282446,55.703582999282446,high,55.703582999282446,55.703582999282446,high
manufacturer 1,27,2020-01-19 00:00:00,2020-01-19 06:00:00,0.4030654460267732,0.9592487752049944,0.9592487752049944,critical,0-24h,0.5078225911074398,0.5078225911074398,0.4773549092541463,0.0148224996384139,1.0,9999.0,52.71377314814815,52.71377314814815,38.0,17.2664779536899,18.0,0.6,10.8,2.41839267616064,2.0,long_time_since_last_fault_and_high_risk,70.4849,urgent,risk=critical|leadtime=0-24h|leadtime_confidence_damped|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,23.0,30.95,True,holdout,train,holdout,1-3d,66.0,high,True,True,70.4849,urgent,42.70145851281822,42.70145851281822,medium,42.70145851281822,42.70145851281822,medium
manufacturer 1,31,2020-01-11 18:00:00,2020-01-12 00:00:00,0.4973701007072535,0.9720098075228328,0.9720098075228328,critical,1-3d,0.9831426202850674,0.0157445180389955,0.9831426202850674,0.0011128616759369,0.0,9999.0,9999.0,9999.0,38.0,17.496176535410992,10.0,1.0,10.0,2.984220604243521,2.0,long_time_since_last_fault_and_high_risk,70.4804,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,"Heat exchanger: Leakage, external",45.0,39.8,True,holdout,validation,holdout,1-3d,66.0,high,True,True,70.4804,urgent,64.13159129085383,64.13159129085383,high,64.13159129085383,64.13159129085383,high
manufacturer 2,53,2019-11-13 00:00:00,2019-11-13 06:00:00,0.4450016299858634,0.9889253049088316,0.9889253049088316,critical,1-3d,0.9486060972504043,0.0502825500266221,0.9486060972504043,0.0011113527229734,0.0,9999.0,9999.0,9999.0,38.0,17.80065548835897,10.0,1.0,10.0,2.6700097799151803,2.0,long_time_since_last_fault_and_high_risk,70.4707,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Failure of the domestic hot water storage charging pump,21.0,51.833333333333336,True,train,train,train,1-3d,66.0,high,True,True,70.4707,urgent,60.02987870587645,60.02987870587645,high,60.02987870587645,60.02987870587645,high
manufacturer 1,31,2020-01-12 00:00:00,2020-01-12 06:00:00,0.5035289419587365,0.969084708805794,0.969084708805794,critical,1-3d,0.9094387070997848,0.0889561881562218,0.9094387070997848,0.0016051047439932,0.0,9999.0,9999.0,9999.0,38.0,17.443524758504292,10.0,1.0,10.0,3.0211736517524197,2.0,long_time_since_last_fault_and_high_risk,70.4647,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,"Heat exchanger: Leakage, external",45.0,33.8,True,holdout,validation,holdout,1-3d,66.0,high,True,True,70.4647,urgent,54.46954248819217,54.46954248819217,high,54.46954248819217,54.46954248819217,high
manufacturer 1,21,2019-01-18 12:00:00,2019-01-18 18:00:00,0.4449277543367902,0.9884096621788022,0.9884096621788022,critical,1-3d,0.9483949811592864,0.0460287558506189,0.9483949811592864,0.0055762629900946,0.0,766.8368055555555,107.95287037037038,107.95287037037038,38.0,17.79137391921844,10.0,1.0,10.0,2.6695665260207413,2.0,long_time_since_last_fault_and_high_risk,70.4609,urgent,risk=critical|leadtime=1-3d|history_adjusted,priority_engine_v2_threshold48,pre_fault,Control unit: Incorrect parameterisation,62.0,62.28333333333333,True,train,holdout,train,1-3d,66.0,high,True,True,70.4609,urgent,57.15043757531227,57.15043757531227,high,57.15043757531227,57.15043757531227,high
