manufacturer,substation_id,window_start,window_end,source_file,configuration_type,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,priority_score,priority_level,team_lgbm_priority_score,team_lgbm_priority_level,label,estimated_lead_time_hours,split_time_based,true_bucket,target_score
manufacturer 1,15,2019-03-07 00:00:00,2019-03-07 06:00:00,substation_15.csv,SH + DHW with sub-circuits,0.411044500597589,0.0102271118320475,0.0102271118320475,low,3-7d,0.6007224871509351,0.2811679103209293,0.1181096025281356,0.6007224871509351,9.8504,low,2.913291148918809,low,normal,,train,normal,0.0
manufacturer 1,15,2019-03-07 06:00:00,2019-03-07 12:00:00,substation_15.csv,SH + DHW with sub-circuits,0.4096267057318092,0.0063990596205319,0.0063990596205319,low,0-24h,0.9477562309765472,0.9477562309765472,0.0307958067614265,0.0214479622620264,24.5729,low,32.74684335115426,medium,normal,,validation,normal,0.0
manufacturer 1,15,2019-03-07 12:00:00,2019-03-07 18:00:00,substation_15.csv,SH + DHW with sub-circuits,0.4073201001835431,0.0117929000437468,0.0117929000437468,low,0-24h,0.6003386398809036,0.6003386398809036,0.275949943980513,0.1237114161385833,21.0562,low,4.9949725062642205,low,normal,,validation,normal,0.0
manufacturer 1,15,2019-03-07 18:00:00,2019-03-08 00:00:00,substation_15.csv,SH + DHW with sub-circuits,0.3913866569696648,0.007853913192255,0.007853913192255,low,3-7d,0.7755664452510445,0.0611781298998671,0.1632554248490883,0.7755664452510445,9.6897,low,0.0,low,normal,,validation,normal,0.0
manufacturer 1,16,2018-02-28 00:00:00,2018-02-28 06:00:00,substation_16.csv,SH + DHW,0.3692986163040419,0.0204416580036629,0.0204416580036629,low,0-24h,0.5169957618519947,0.5169957618519947,0.3918512482284447,0.0911529899195605,17.3837,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-02-28 06:00:00,2018-02-28 12:00:00,substation_16.csv,SH + DHW,0.3739832932704207,0.011533090823579,0.011533090823579,low,0-24h,0.7021218199368211,0.7021218199368211,0.2182922198738982,0.0795859601892807,20.8515,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-02-28 12:00:00,2018-02-28 18:00:00,substation_16.csv,SH + DHW,0.370543468370989,0.0541815034637873,0.0541815034637873,low,0-24h,0.8747748079297486,0.8747748079297486,0.085358316165738,0.0398668759045133,25.1985,low,15.821168269188853,low,normal,,train,normal,0.0
manufacturer 1,16,2018-02-28 18:00:00,2018-03-01 00:00:00,substation_16.csv,SH + DHW,0.3715005268972836,0.0313469227060269,0.0313469227060269,low,0-24h,0.5406722424636876,0.5406722424636876,0.3602365465896771,0.0990912109466354,17.5932,low,0.13665645836044363,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-01 00:00:00,2018-03-01 06:00:00,substation_16.csv,SH + DHW,0.370531257691664,0.0224948043150894,0.0224948043150894,low,0-24h,0.479972164204522,0.479972164204522,0.4513657947475722,0.0686620410479056,17.4281,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-01 06:00:00,2018-03-01 12:00:00,substation_16.csv,SH + DHW,0.371933718127675,0.0278814033988763,0.0278814033988763,low,0-24h,0.7123884119955912,0.7123884119955912,0.2289779032435629,0.0586336847608457,21.1335,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-01 12:00:00,2018-03-01 18:00:00,substation_16.csv,SH + DHW,0.4154312065161396,0.0493723207015702,0.0493723207015702,low,0-24h,0.628552441951179,0.628552441951179,0.316360021912512,0.0550875361363089,21.7813,low,8.307857780589861,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-01 18:00:00,2018-03-02 00:00:00,substation_16.csv,SH + DHW,0.3687286513485738,0.0165547356625925,0.0165547356625925,low,0-24h,0.5636096400605606,0.5636096400605606,0.3641291521338583,0.0722612078055811,17.3104,low,0.713290487020874,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-02 00:00:00,2018-03-02 06:00:00,substation_16.csv,SH + DHW,0.3673752060394886,0.0139449083457588,0.0139449083457588,low,1-3d,0.683441323036382,0.2789863348702808,0.683441323036382,0.0375723420933371,14.4553,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-02 06:00:00,2018-03-02 12:00:00,substation_16.csv,SH + DHW,0.3657831238218861,0.0088284222464202,0.0088284222464202,low,0-24h,0.643242960010803,0.643242960010803,0.3343266497669447,0.0224303902222522,20.7536,low,1.671741857710484,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-02 12:00:00,2018-03-02 18:00:00,substation_16.csv,SH + DHW,0.3646781617550488,0.0088318510886141,0.0088318510886141,low,1-3d,0.6263249566315336,0.3281353996803554,0.6263249566315336,0.0455396436881107,14.347,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-02 18:00:00,2018-03-03 00:00:00,substation_16.csv,SH + DHW,0.365357336403619,0.009140175781019,0.009140175781019,low,1-3d,0.8402207836006762,0.1335964469907448,0.8402207836006762,0.0261827694085789,16.3567,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-03 00:00:00,2018-03-03 06:00:00,substation_16.csv,SH + DHW,0.3680868431583894,0.009140175781019,0.009140175781019,low,1-3d,0.8869108096996452,0.0963770093467985,0.8869108096996452,0.0167121809535562,16.373,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-03 06:00:00,2018-03-03 12:00:00,substation_16.csv,SH + DHW,0.3682119679515563,0.0093062969323293,0.0093062969323293,low,1-3d,0.8160160506378181,0.160502600260281,0.8160160506378181,0.0234813491019009,16.3768,low,1.917139696027404,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-03 12:00:00,2018-03-03 18:00:00,substation_16.csv,SH + DHW,0.3659088666994126,0.0091397073958188,0.0091397073958188,low,1-3d,0.8938592196776037,0.0871737557897257,0.8938592196776037,0.0189670245326706,16.36,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-03 18:00:00,2018-03-04 00:00:00,substation_16.csv,SH + DHW,0.3759604156479843,0.0109490835289862,0.0109490835289862,low,1-3d,0.8701488315887975,0.1029006538514153,0.8701488315887975,0.0269505145597872,16.4528,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-04 00:00:00,2018-03-04 06:00:00,substation_16.csv,SH + DHW,0.3801586162105667,0.0125110060026319,0.0125110060026319,low,1-3d,0.4858733144896548,0.4787062869057849,0.4858733144896548,0.0354203986045602,12.5061,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-04 06:00:00,2018-03-04 12:00:00,substation_16.csv,SH + DHW,0.3759774432144341,0.0148076173469822,0.0148076173469822,low,0-24h,0.8007372242735433,0.8007372242735433,0.1663307528170525,0.0329320229094042,24.5224,low,6.624098600076239,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-04 12:00:00,2018-03-04 18:00:00,substation_16.csv,SH + DHW,0.3666644491754109,0.0089491943041888,0.0089491943041888,low,0-24h,0.8814518511143168,0.8814518511143168,0.0837917931485192,0.0347563557371639,24.3611,low,8.715523301937882,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-04 18:00:00,2018-03-05 00:00:00,substation_16.csv,SH + DHW,0.3762027426670551,0.0120220952416639,0.0120220952416639,low,0-24h,0.5287215943186065,0.5287215943186065,0.4336006515249612,0.0376777541564322,17.2736,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-05 00:00:00,2018-03-05 06:00:00,substation_16.csv,SH + DHW,0.3845091495097337,0.0136279494874068,0.0136279494874068,low,0-24h,0.8613990769630474,0.8613990769630474,0.118977346039633,0.0196235769973196,24.5524,low,14.680633131469486,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-05 06:00:00,2018-03-05 12:00:00,substation_16.csv,SH + DHW,0.382004679346228,0.0116127245101271,0.0116127245101271,low,0-24h,0.7418897920059698,0.7418897920059698,0.2234191968868192,0.034691011107211,20.9011,low,1.2115097870573583,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-05 12:00:00,2018-03-05 18:00:00,substation_16.csv,SH + DHW,0.4119858250972052,0.0133215382028674,0.0133215382028674,low,0-24h,0.7848078644812075,0.7848078644812075,0.1969217548155422,0.0182703807032502,21.1117,low,26.40949518980946,medium,normal,,train,normal,0.0
manufacturer 1,16,2018-03-05 18:00:00,2018-03-06 00:00:00,substation_16.csv,SH + DHW,0.3763095062541697,0.0142696444607189,0.0142696444607189,low,0-24h,0.5238641644635323,0.5238641644635323,0.4285305700806203,0.0476052654558472,17.3147,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-06 00:00:00,2018-03-06 06:00:00,substation_16.csv,SH + DHW,0.4275785602450528,0.0234396766025186,0.0234396766025186,low,0-24h,0.7034899598319354,0.7034899598319354,0.2604969653598502,0.0360130748082144,21.3874,low,10.131583711704568,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-06 06:00:00,2018-03-06 12:00:00,substation_16.csv,SH + DHW,0.3824563453608161,0.0112734003417453,0.0112734003417453,low,0-24h,0.8777219194024999,0.8777219194024999,0.0907919077318606,0.0314861728656393,24.4977,low,10.158196440074406,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-06 12:00:00,2018-03-06 18:00:00,substation_16.csv,SH + DHW,0.3657480513731415,0.0090207925125185,0.0090207925125185,low,0-24h,0.8944634046083814,0.8944634046083814,0.0836501656823892,0.0218864297092293,24.3569,low,12.785080577085077,low,normal,,train,normal,0.0
manufacturer 1,16,2018-03-06 18:00:00,2018-03-07 00:00:00,substation_16.csv,SH + DHW,0.3765952208319462,0.0120220952416639,0.0120220952416639,low,0-24h,0.669159348189237,0.669159348189237,0.2773910729649831,0.0534495788457798,20.876,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-11-30 00:00:00,2018-11-30 06:00:00,substation_16.csv,SH + DHW,0.3702103760716783,0.1018276289368203,0.1018276289368203,low,1-3d,0.7037828748999058,0.2764891042824129,0.7037828748999058,0.0197280208176813,16.0542,low,7.271736680568077,low,normal,,train,normal,0.0
manufacturer 1,16,2018-11-30 06:00:00,2018-11-30 12:00:00,substation_16.csv,SH + DHW,0.3701658434725954,0.1012072653391338,0.1012072653391338,low,1-3d,0.7987890128327503,0.1500612449521232,0.7987890128327503,0.0511497422151264,16.0427,low,4.6712732171625335,low,normal,,train,normal,0.0
manufacturer 1,16,2018-11-30 12:00:00,2018-11-30 18:00:00,substation_16.csv,SH + DHW,0.3707392848250605,0.0975583099446689,0.0975583099446689,low,1-3d,0.7632232078204747,0.1960602223712442,0.7632232078204747,0.0407165698082811,15.9805,low,4.965261237736677,low,normal,,train,normal,0.0
manufacturer 1,16,2018-11-30 18:00:00,2018-12-01 00:00:00,substation_16.csv,SH + DHW,0.3750360150662656,0.1053651751904628,0.1053651751904628,low,0-24h,0.5262883438572942,0.5262883438572942,0.4467060264626605,0.0270056296800452,18.9468,low,6.413974063520577,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-01 00:00:00,2018-12-01 06:00:00,substation_16.csv,SH + DHW,0.3750980772668017,0.0325185903345842,0.0325185903345842,low,1-3d,0.8066580229185853,0.1586231006108182,0.8066580229185853,0.0347188764705963,16.8359,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-01 06:00:00,2018-12-01 12:00:00,substation_16.csv,SH + DHW,0.3688670950621177,0.0265719983559323,0.0265719983559323,low,1-3d,0.7701975808518544,0.2004290295455182,0.7701975808518544,0.0293733896026273,14.6915,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-01 12:00:00,2018-12-01 18:00:00,substation_16.csv,SH + DHW,0.3675478988688356,0.0255398254928155,0.0255398254928155,low,1-3d,0.8744204914395657,0.084444999086246,0.8744204914395657,0.0411345094741882,16.665,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-01 18:00:00,2018-12-02 00:00:00,substation_16.csv,SH + DHW,0.3754933530633835,0.0260754238226515,0.0260754238226515,low,1-3d,0.8568707110981847,0.1189223107339998,0.8568707110981847,0.0242069781678154,16.7223,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-02 00:00:00,2018-12-02 06:00:00,substation_16.csv,SH + DHW,0.3788503878405351,0.0207115538151401,0.0207115538151401,low,0-24h,0.5554838900825078,0.5554838900825078,0.4072741683059488,0.0372419416115434,17.4459,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-02 06:00:00,2018-12-02 12:00:00,substation_16.csv,SH + DHW,0.3765390559113769,0.0203912704232505,0.0203912704232505,low,0-24h,0.686783353373585,0.686783353373585,0.2635617519275398,0.0496548946988751,21.0263,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-02 12:00:00,2018-12-02 18:00:00,substation_16.csv,SH + DHW,0.3673334608473004,0.0216624500411649,0.0216624500411649,low,0-24h,0.4773248632853473,0.4773248632853473,0.4765305268395316,0.0461446098751209,17.3939,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-02 18:00:00,2018-12-03 00:00:00,substation_16.csv,SH + DHW,0.3686091050453602,0.0209377446591755,0.0209377446591755,low,1-3d,0.7315678130237226,0.231296907053136,0.7315678130237226,0.0371352799231413,14.5885,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-03 00:00:00,2018-12-03 06:00:00,substation_16.csv,SH + DHW,0.3696804611091769,0.0240538019027617,0.0240538019027617,low,1-3d,0.610514876257413,0.3067544543327588,0.610514876257413,0.082730669409828,14.6511,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-03 06:00:00,2018-12-03 12:00:00,substation_16.csv,SH + DHW,0.3759846246560371,0.026569120221056,0.026569120221056,low,0-24h,0.5001296199486054,0.5001296199486054,0.4428023139326777,0.0570680661187167,17.5342,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-03 12:00:00,2018-12-03 18:00:00,substation_16.csv,SH + DHW,0.3731861726208115,0.021321649080422,0.021321649080422,low,1-3d,0.5328966506526945,0.4386964682693013,0.5328966506526945,0.028406881078004,12.6229,low,0.5379791147999479,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-03 18:00:00,2018-12-04 00:00:00,substation_16.csv,SH + DHW,0.375352121007174,0.0159556443265682,0.0159556443265682,low,1-3d,0.52766587919424,0.4102268157604792,0.52766587919424,0.0621073050452807,12.5393,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-04 00:00:00,2018-12-04 06:00:00,substation_16.csv,SH + DHW,0.3779432348250013,0.0179453171528423,0.0179453171528423,low,0-24h,0.5759199925870133,0.5759199925870133,0.3206509893454867,0.1034290180674999,17.3907,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-04 06:00:00,2018-12-04 12:00:00,substation_16.csv,SH + DHW,0.3756924036087506,0.0166197564568306,0.0166197564568306,low,0-24h,0.5633572504854407,0.5633572504854407,0.4010967754745902,0.035545974039969,17.3533,low,3.0959334709797175,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-04 12:00:00,2018-12-04 18:00:00,substation_16.csv,SH + DHW,0.3729486074716877,0.0150468802208591,0.0150468802208591,low,0-24h,0.7354952906185961,0.7354952906185961,0.2114033507949056,0.0531013585864984,20.9085,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-04 18:00:00,2018-12-05 00:00:00,substation_16.csv,SH + DHW,0.3762972314393168,0.0155433577600812,0.0155433577600812,low,0-24h,0.5209043442122258,0.5209043442122258,0.3690567526086722,0.1100389031791021,17.3376,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-05 00:00:00,2018-12-05 06:00:00,substation_16.csv,SH + DHW,0.3787564334802348,0.0164211531580776,0.0164211531580776,low,0-24h,0.6627526845046964,0.6627526845046964,0.2594481301859981,0.0777991853093055,20.9681,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-05 06:00:00,2018-12-05 12:00:00,substation_16.csv,SH + DHW,0.3741314219020016,0.0142375770069983,0.0142375770069983,low,0-24h,0.7368001497562148,0.7368001497562148,0.2109812831237683,0.0522185671200169,20.9011,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-05 12:00:00,2018-12-05 18:00:00,substation_16.csv,SH + DHW,0.3727477759733759,0.0113976222474706,0.0113976222474706,low,0-24h,0.6230329333173857,0.6230329333173857,0.3154251998710495,0.0615418668115647,20.8416,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-05 18:00:00,2018-12-06 00:00:00,substation_16.csv,SH + DHW,0.3759844131900902,0.0113976222474706,0.0113976222474706,low,0-24h,0.7554999087622324,0.7554999087622324,0.2045438711158893,0.0399562201218784,20.8611,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-06 00:00:00,2018-12-06 06:00:00,substation_16.csv,SH + DHW,0.3780428090054499,0.0147279046619635,0.0147279046619635,low,0-24h,0.7757827521307011,0.7757827521307011,0.1652614230785423,0.0589558247907565,20.9334,low,3.0109552751109594,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-06 06:00:00,2018-12-06 12:00:00,substation_16.csv,SH + DHW,0.3771302468770704,0.013949595539634,0.013949595539634,low,0-24h,0.7594076962792252,0.7594076962792252,0.1968389013283275,0.0437534023924472,20.9139,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-06 12:00:00,2018-12-06 18:00:00,substation_16.csv,SH + DHW,0.3724487783623443,0.0148567284437415,0.0148567284437415,low,0-24h,0.7685678210987319,0.7685678210987319,0.1491863328143334,0.0822458460869346,20.9021,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,16,2018-12-06 18:00:00,2018-12-07 00:00:00,substation_16.csv,SH + DHW,0.3732478210844273,0.0252524928201127,0.0252524928201127,low,0-24h,0.7243660668308509,0.7243660668308509,0.1737697947884384,0.1018641383807107,21.094,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,17,2016-11-09 00:00:00,2016-11-09 06:00:00,substation_17.csv,SH + DHW,0.3874901539021366,0.0116291480614625,0.0116291480614625,low,1-3d,0.8109363701790364,0.1503608267791945,0.8109363701790364,0.0387028030417689,16.5343,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,17,2016-11-09 06:00:00,2016-11-09 12:00:00,substation_17.csv,SH + DHW,0.3823084197577523,0.0109976965512616,0.0109976965512616,low,1-3d,0.7754796546143804,0.1892661208620417,0.7754796546143804,0.0352542245235778,14.4918,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,17,2016-11-09 12:00:00,2016-11-09 18:00:00,substation_17.csv,SH + DHW,0.3826818130061401,0.0123651331996119,0.0123651331996119,low,1-3d,0.9377573628294584,0.0462335944071512,0.9377573628294584,0.0160090427633901,16.5187,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,17,2016-11-09 18:00:00,2016-11-10 00:00:00,substation_17.csv,SH + DHW,0.386089364566816,0.0106209045508774,0.0106209045508774,low,1-3d,0.8678776966388031,0.1167050811024907,0.8678776966388031,0.015417222258706,16.5077,low,3.095264063393671,low,normal,,train,normal,0.0
manufacturer 1,17,2016-11-10 00:00:00,2016-11-10 06:00:00,substation_17.csv,SH + DHW,0.3877846696410215,0.0144080579926776,0.0144080579926776,low,1-3d,0.9156274265330338,0.0704512421208541,0.9156274265330338,0.0139213313461121,16.5861,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,17,2016-11-10 06:00:00,2016-11-10 12:00:00,substation_17.csv,SH + DHW,0.3824114958370702,0.0119689346603439,0.0119689346603439,low,1-3d,0.935754137211214,0.052024076083388,0.935754137211214,0.012221786705398,16.5099,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,17,2016-11-10 12:00:00,2016-11-10 18:00:00,substation_17.csv,SH + DHW,0.3845028883007855,0.0101685145130411,0.0101685145130411,low,0-24h,0.545336971366849,0.545336971366849,0.4124554552223823,0.0422075734107685,17.2901,low,1.79564770449745,low,normal,,train,normal,0.0
