manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action,split_time_based,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,m1_hybrid_priority_score,m1_specialist_priority_level,m1_specialist_priority_high_label,m1_hybrid_priority_level,m1_hybrid_priority_high_label,m1_priority_agreement,m1_priority_review_required,m1_why_reason,m1_recommended_action,current_best_priority_high_label,priority_source,priority_high_label
manufacturer 1,13,2019-12-23 00:00:00,2019-12-23 06:00:00,SH + DHW,normal,,,1.22155479379,1.04227483947,0.938047355522,1.47296705037,2,23,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.062758723051,0.42846617084,medium,0-24h,0.966040099547,54.2484,high,60.5645043759,medium,63.7968423826,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|anomaly_confirmed_but_risk_low|hard_normal_review|m1_priority_disagreement,medium,,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.813; pre_event=0.760; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,validation,m1_runtime_model,2019-12-16 06:00:00,2019-12-23 06:00:00,1008,1008,1,0.81329329151,0.0890588687318,0.0429305112369,0.760240173021,1,0,0,1,fault,,unknown_review,0.1,0.966040099547,72.2944125025,False,,60.5645043759,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.813; pre_event=0.760; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2016-11-12 12:00:00,2016-11-12 18:00:00,SH + DHW,pre_fault,Motorised control valve (primary side): Actuator defective,11,0.59175066361,0.42648960664,0.778108876788,0.42648960664,0,0,0,0,no_active_anomaly,0.674716216517,0.880193313857,medium,1-3d,0.769877534259,53.9874,high,60.83074248,medium,73.0069582899,same_tier,normal_monitor,normal_monitor,True,near_risk_high_threshold|m1_specialist_gate_near_threshold|m1_priority_disagreement,low_review,2016-11-12 00:00:00,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.453; pre_event=0.644; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2016-11-05 18:00:00,2016-11-12 18:00:00,1008,1008,1,0.452553112613,0.123220058581,0.0596755133422,0.644426928324,0,0,0,1,normal,,control_controller,1,0.769877534259,73.5398070856,True,m1_specialist_gate_near_threshold,60.83074248,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.453; pre_event=0.644; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,22,2020-03-16 18:00:00,2020-03-17 00:00:00,SH + DHW,normal,,,1.84707531444,1.00001298063,0.900011682569,2.68692419554,2,1,0,0,no_active_anomaly,0.244655821904,0.27419814318,medium,1-3d,0.823272284014,53.0936,high,43.7315353351,medium,48.7790663953,best_high_shadow_low,normal_monitor,normal_monitor,True,near_anomaly_threshold|m1_priority_disagreement,low_review,,,,current_best_priority=high; m1_specialist_priority=low; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.211; pre_event=0.003; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,holdout,m1_runtime_model,2020-03-10 00:00:00,2020-03-17 00:00:00,1008,1008,1,0.211451481548,0.121249698302,0.155689802487,0.00266682353033,0,0,0,0,normal,,unknown_review,0.1,0.823272284014,26.3448438146,False,,43.7315353351,low,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=low; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.211; pre_event=0.003; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,1,2019-12-05 12:00:00,2019-12-05 18:00:00,SH + DHW,normal,,,0.668905243823,0.561815994462,0.789665461187,0.561815994462,0,0,0,0,no_active_anomaly,0.0112460223633,0.818937194061,medium,0-24h,0.915888423297,53.0369,high,52.7720497321,medium,74.0181983723,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement,low,,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.596; pre_event=0.424; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,validation,m1_runtime_model,2019-11-28 18:00:00,2019-12-05 18:00:00,1008,1008,1,0.596296782032,0.178911910489,0.0993250171278,0.423700586362,1,0,0,0,fault,,unknown_review,0.1,0.915888423297,52.2801849488,False,,52.7720497321,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.596; pre_event=0.424; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,13,2019-12-23 12:00:00,2019-12-23 18:00:00,SH + DHW,normal,,,1.12136945252,1.05350011214,0.948150100928,1.27497906619,2,25,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.0574823402636,0.373141261634,medium,0-24h,0.919831744721,52.9411,high,60.9298999411,medium,59.3677217315,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|anomaly_confirmed_but_risk_low|long_persistent_anomaly|hard_normal_review|m1_priority_disagreement,medium,,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.806; pre_event=0.849; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,validation,m1_runtime_model,2019-12-16 18:00:00,2019-12-23 18:00:00,1008,1008,1,0.805752123153,0.0829980655644,0.0437638445702,0.848568915403,1,0,0,1,fault,,unknown_review,0.1,0.919831744721,75.7662426888,False,,60.9298999411,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.806; pre_event=0.849; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,13,2020-05-25 06:00:00,2020-05-25 12:00:00,SH + DHW,pre_fault,Shut-off valve closed,53,1.03546082886,1.03570452167,0.932134069507,1.12709021922,2,40,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.412359325677,0.8943095604,medium,1-3d,0.819415210688,52.7261,high,64.1662972083,medium,85.0194821426,same_high_zone,predictive_fault_risk,predictive_fault_risk,True,near_risk_high_threshold|near_anomaly_threshold|anomaly_confirmed_but_risk_low|long_persistent_anomaly,medium,2020-05-25 06:00:00,2020-05-25 06:00:00,24,current_best_priority=high; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=both_high; fault_gate=0.693; pre_event=0.948; fault_group=valve_actuator,urgent review: current best and M1 specialist both support high priority.,holdout,m1_runtime_model,2020-05-18 12:00:00,2020-05-25 12:00:00,1008,1008,1,0.69331378557,0.199396561346,0.121706242089,0.947572934863,1,0,0,1,fault,,valve_actuator,0.580894,0.819415210688,85.4123777381,False,,64.1662972083,high,1,medium,0,both_high,False,current_best_priority=high; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=both_high; fault_gate=0.693; pre_event=0.948; fault_group=valve_actuator,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,21,2016-12-05 00:00:00,2016-12-05 06:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,6,0.666526575977,0.543227333881,0.805566146852,0.543227333881,0,0,0,0,no_active_anomaly,0.822914442889,0.822914442889,medium,0-24h,0.875979826834,52.4309,high,53.7486361589,medium,73.0396891639,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement,low,2016-12-03 18:00:00,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.304; pre_event=0.271; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2016-11-28 06:00:00,2016-12-05 06:00:00,1008,1008,1,0.303921087145,0.0660068837472,0.0760893024802,0.271208466345,0,0,0,0,normal,,control_controller,1,0.875979826834,56.195860454,False,,53.7486361589,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.304; pre_event=0.271; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,6,2020-06-08 00:00:00,2020-06-08 06:00:00,SH + DHW,normal,,,1.50411747562,0.986958183799,0.888262365419,2.05025313939,1,0,0,0,no_active_anomaly,0.237929604766,0.237929604766,medium,0-24h,0.842074203199,52.4217,high,59.3014692798,medium,42.8483543581,best_high_shadow_low,normal_monitor,normal_monitor,True,near_anomaly_threshold|m1_priority_disagreement,low_review,,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.859; pre_event=0.824; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,holdout,m1_runtime_model,2020-06-01 06:00:00,2020-06-08 06:00:00,1008,1008,1,0.859075136152,0.0727580241928,0.0482037734014,0.823926501102,1,0,0,1,fault,,unknown_review,0.1,0.842074203199,72.0781836566,False,,59.3014692798,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.859; pre_event=0.824; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,1,2019-12-04 12:00:00,2019-12-04 18:00:00,SH + DHW,normal,,,0.762423065622,0.708193397224,0.823575670411,0.708193397224,0,0,0,0,no_active_anomaly,0.909930215623,0.909930215623,medium,0-24h,0.914694871272,52.3761,high,56.0390787588,medium,78.9870079974,same_high_zone,normal_monitor,normal_monitor,True,near_risk_high_threshold|m1_priority_disagreement,low_review,,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.645; pre_event=0.616; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,validation,m1_runtime_model,2019-11-27 18:00:00,2019-12-04 18:00:00,1008,1008,1,0.645046135057,0.136946155057,0.0692061522625,0.616380135606,1,0,0,1,fault,,unknown_review,0.1,0.914694871272,62.8417535965,False,,56.0390787588,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.645; pre_event=0.616; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,6,2020-06-07 06:00:00,2020-06-07 12:00:00,SH + DHW,normal,,,1.63395567595,1.0034395084,0.903095557556,2.28207691301,2,2,0,0,no_active_anomaly,0.219046078988,0.219046078988,low,0-24h,0.937749422392,52.3119,high,61.907427456,medium,49.1800170161,best_high_shadow_low,normal_monitor,normal_monitor,True,near_anomaly_threshold,low_review,,,,current_best_priority=high; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=both_high; fault_gate=0.853; pre_event=0.911; fault_group=unknown_review,urgent review: current best and M1 specialist both support high priority.,holdout,m1_runtime_model,2020-05-31 12:00:00,2020-06-07 12:00:00,1008,1008,1,0.853134945637,0.148552461964,0.0786730834795,0.910822001086,1,0,0,1,fault,,unknown_review,0.1,0.937749422392,79.7276927315,False,,61.907427456,high,1,medium,0,both_high,False,current_best_priority=high; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=both_high; fault_gate=0.853; pre_event=0.911; fault_group=unknown_review,urgent review: current best and M1 specialist both support high priority.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,3,2019-09-05 00:00:00,2019-09-05 06:00:00,SH + DHW,normal,,,0.57285720498,0.44141655504,0.721077512359,0.44141655504,0,0,0,0,no_active_anomaly,0.0110188389818,0.355883860428,medium,0-24h,0.940572706716,52.1086,high,46.9921627017,medium,49.290793525,best_high_shadow_low,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_priority_disagreement,low,,,,current_best_priority=high; m1_specialist_priority=low; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.503; pre_event=0.141; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,validation,m1_runtime_model,2019-08-29 06:00:00,2019-09-05 06:00:00,1008,1008,1,0.502915914591,0.114507107587,0.126923065132,0.141327754866,1,0,0,0,fault,,unknown_review,0.1,0.940572706716,37.4902077191,True,m1_specialist_gate_near_threshold,46.9921627017,low,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=low; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.503; pre_event=0.141; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,13,2019-12-22 12:00:00,2019-12-22 18:00:00,SH + DHW,normal,,,1.15841812723,1.07312313141,0.965810818272,1.32922083517,2,21,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.476073523156,0.476073523156,medium,0-24h,0.952375891569,52.0015,high,56.627836644,medium,66.0053205207,same_tier,predictive_fault_risk,predictive_fault_risk,True,near_anomaly_threshold|anomaly_confirmed_but_risk_low|hard_normal_review|m1_priority_disagreement,medium,,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.638; pre_event=0.639; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,validation,m1_runtime_model,2019-12-15 18:00:00,2019-12-22 18:00:00,1008,1008,1,0.63752884949,0.104168673906,0.0482047368687,0.639060508185,1,0,0,1,fault,,unknown_review,0.1,0.952375891569,65.2196046972,False,,56.627836644,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.638; pre_event=0.639; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2016-11-18 06:00:00,2016-11-18 12:00:00,SH + DHW,pre_fault,Motorised control valve (primary side): Actuator defective,11,1.28037793491,0.995630803447,0.896067723102,1.62118133028,1,0,0,0,no_active_anomaly,0.518423217937,0.518423217937,medium,0-24h,0.817189755065,51.8911,high,47.6853437173,medium,57.5289696385,same_tier,normal_monitor,normal_monitor,True,near_anomaly_threshold|m1_priority_disagreement,low_review,2016-11-12 00:00:00,,,current_best_priority=high; m1_specialist_priority=low; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.564; pre_event=0.007; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,train,m1_runtime_model,2016-11-11 12:00:00,2016-11-18 12:00:00,1008,1008,1,0.564078796815,0.113629825342,0.118065234704,0.00652656047459,1,0,0,0,fault,,control_controller,1,0.817189755065,39.8746534781,False,,47.6853437173,low,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=low; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.564; pre_event=0.007; fault_group=control_controller,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,13,2019-12-22 00:00:00,2019-12-22 06:00:00,SH + DHW,normal,,,1.34507584807,1.1026969327,0.99242723943,1.65780197271,2,19,1,1,iforest_0p90_and_mahalanobis_1p00_persistent,0.129942906958,0.346352874256,medium,0-24h,0.984809598736,51.4951,high,51.0679987674,medium,59.8436960462,same_tier,predictive_fault_risk,predictive_fault_risk,True,anomaly_confirmed_but_risk_low|hard_normal_review|m1_specialist_gate_near_threshold|m1_priority_disagreement,medium,,,,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.464; pre_event=0.350; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,validation,m1_runtime_model,2019-12-15 06:00:00,2019-12-22 06:00:00,1008,1008,1,0.463906539792,0.102838056237,0.0671443693358,0.349645869128,0,0,0,0,normal,,unknown_review,0.1,0.984809598736,50.2748107641,True,m1_specialist_gate_near_threshold,51.0679987674,medium,0,medium,0,current_only_high,True,current_best_priority=high; m1_specialist_priority=medium; m1_hybrid_priority=medium; agreement=current_only_high; fault_gate=0.464; pre_event=0.350; fault_group=unknown_review,baseline review: current best is high but M1 specialist is not aligned.,1,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
